Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index
2022,12,Europe,5 Series,11508,63888,735223104,0.133,14.24,1.31,1.22
2022,12,Europe,X3,5583,57377,320335791,0.11,14.24,1.31,1.22
2022,12,Europe,X5,11862,69705,826840710,0.128,14.24,1.31,1.22
2022,12,Europe,X7,13906,90555,1259257830,0.117,14.24,1.31,1.22
2022,12,Europe,i4,12770,65013,830216010,0.121,14.24,1.31,1.22
2022,12,Europe,iX,7634,73541,561411994,0.11,14.24,1.31,1.22
2022,12,Europe,MINI,14758,41633,614419814,0.115,14.24,1.31,1.22
2022,12,China,3 Series,11543,48074,554918182,0.122,15.01,4.44,1.18
2022,12,China,5 Series,3943,63154,249016222,0.125,15.01,4.44,1.18
2022,12,China,X3,13075,56168,734396600,0.12,15.01,4.44,1.18
2022,12,China,X5,12896,67228,866972288,0.119,15.01,4.44,1.18
2022,12,China,X7,12660,93609,1185089940,0.127,15.01,4.44,1.18
2022,12,China,i4,7927,63523,503546821,0.114,15.01,4.44,1.18
2022,12,China,iX,9475,76012,720213700,0.126,15.01,4.44,1.18
2022,12,China,MINI,12758,41305,526969190,0.107,15.01,4.44,1.18
2022,12,USA,3 Series,10149,47777,484888773,0.113,14.2,4.51,1.22
2022,12,USA,5 Series,14154,63865,903945210,0.091,14.2,4.51,1.22
2022,12,USA,X3,7040,57711,406285440,0.121,14.2,4.51,1.22
2022,12,USA,X5,4006,69469,278292814,0.139,14.2,4.51,1.22
2022,12,USA,X7,4794,91808,440127552,0.128,14.2,4.51,1.22
2022,12,USA,i4,5275,63445,334672375,0.135,14.2,4.51,1.22
2022,12,USA,iX,7092,73773,523198116,0.118,14.2,4.51,1.22
2022,12,USA,MINI,5003,41675,208500025,0.126,14.2,4.51,1.22
2022,12,RestOfWorld,3 Series,8685,49766,432217710,0.107,5.26,3.7,1.26
2022,12,RestOfWorld,5 Series,3388,61544,208511072,0.118,5.26,3.7,1.26
2022,12,RestOfWorld,X3,3176,56225,178570600,0.132,5.26,3.7,1.26
2022,12,RestOfWorld,X5,4569,68057,310952433,0.119,5.26,3.7,1.26
2022,12,RestOfWorld,X7,9114,92679,844676406,0.111,5.26,3.7,1.26
2022,12,RestOfWorld,i4,12455,65885,820597675,0.12,5.26,3.7,1.26
2022,12,RestOfWorld,iX,14038,73614,1033393332,0.111,5.26,3.7,1.26
2022,12,RestOfWorld,MINI,3484,41395,144220180,0.122,5.26,3.7,1.26
2023,1,Europe,3 Series,6746,46332,312555672,0.154,20.81,2.82,1.19
2023,1,Europe,5 Series,8465,61316,519039940,0.148,20.81,2.82,1.19
2023,1,Europe,X3,4037,57429,231840873,0.131,20.81,2.82,1.19
2023,1,Europe,X5,3119,67138,209403422,0.14,20.81,2.82,1.19
2023,1,Europe,X7,2761,90827,250773347,0.137,20.81,2.82,1.19
2023,1,Europe,i4,4942,63298,312818716,0.135,20.81,2.82,1.19
2023,1,Europe,iX,9110,74238,676308180,0.132,20.81,2.82,1.19
2023,1,Europe,MINI,4813,43303,208417339,0.133,20.81,2.82,1.19
2023,1,China,3 Series,4326,47416,205121616,0.13,19.53,2.81,1.24
2023,1,China,5 Series,11215,61172,686043980,0.155,19.53,2.81,1.24
2023,1,China,X3,4291,59062,253435042,0.144,19.53,2.81,1.24
2023,1,China,X5,6086,67555,411139730,0.146,19.53,2.81,1.24
2023,1,China,X7,12068,90378,1090681704,0.147,19.53,2.81,1.24
2023,1,China,i4,5520,64779,357580080,0.139,19.53,2.81,1.24
2023,1,China,iX,2813,75349,211956737,0.14,19.53,2.81,1.24
2023,1,China,MINI,5760,42262,243429120,0.151,19.53,2.81,1.24
2023,1,USA,3 Series,12347,49998,617325306,0.125,20.67,2.54,1.27
2023,1,USA,5 Series,12415,62470,775565050,0.156,20.67,2.54,1.27
2023,1,USA,X3,6748,56030,378090440,0.147,20.67,2.54,1.27
2023,1,USA,X5,11132,68366,761050312,0.145,20.67,2.54,1.27
2023,1,USA,X7,4260,92786,395268360,0.145,20.67,2.54,1.27
2023,1,USA,i4,10563,63870,674658810,0.142,20.67,2.54,1.27
2023,1,USA,iX,7315,76326,558324690,0.125,20.67,2.54,1.27
2023,1,USA,MINI,7246,40659,294615114,0.166,20.67,2.54,1.27
2023,1,RestOfWorld,3 Series,3226,49584,159957984,0.155,6.53,3.03,1.31
2023,1,RestOfWorld,5 Series,3624,60772,220237728,0.14,6.53,3.03,1.31
2023,1,RestOfWorld,X3,2744,56824,155925056,0.15,6.53,3.03,1.31
2023,1,RestOfWorld,X5,5372,68314,366982808,0.132,6.53,3.03,1.31
2023,1,RestOfWorld,X7,9805,93942,921101310,0.15,6.53,3.03,1.31
2023,1,RestOfWorld,i4,13022,63696,829449312,0.16,6.53,3.03,1.31
2023,1,RestOfWorld,iX,10193,75515,769724395,0.148,6.53,3.03,1.31
2023,1,RestOfWorld,MINI,4302,40068,172372536,0.136,6.53,3.03,1.31
2023,2,Europe,3 Series,2961,46331,137186091,0.136,14.93,4.6,1.24
2023,2,Europe,5 Series,10225,63948,653868300,0.146,14.93,4.6,1.24
2023,2,Europe,X3,11655,58862,686036610,0.143,14.93,4.6,1.24
2023,2,Europe,X5,6274,67648,424423552,0.141,14.93,4.6,1.24
2023,2,Europe,X7,8297,91612,760104764,0.14,14.93,4.6,1.24
2023,2,Europe,i4,10526,64009,673758734,0.148,14.93,4.6,1.24
2023,2,Europe,iX,4424,73213,323894312,0.152,14.93,4.6,1.24
2023,2,Europe,MINI,6446,43351,279440546,0.132,14.93,4.6,1.24
2023,2,China,3 Series,7270,48521,352747670,0.141,16.93,2.53,1.29
2023,2,China,5 Series,8914,63734,568124876,0.127,16.93,2.53,1.29
2023,2,China,X3,12152,58233,707647416,0.123,16.93,2.53,1.29
2023,2,China,X5,7865,69835,549252275,0.141,16.93,2.53,1.29
2023,2,China,X7,9183,92513,849546879,0.139,16.93,2.53,1.29
2023,2,China,i4,11285,65493,739088505,0.156,16.93,2.53,1.29
2023,2,China,iX,10317,73928,762715176,0.142,16.93,2.53,1.29
2023,2,China,MINI,4862,43772,212819464,0.157,16.93,2.53,1.29
2023,2,USA,3 Series,11251,49779,560063529,0.124,20.36,3.4,1.26
2023,2,USA,5 Series,12599,61225,771373775,0.143,20.36,3.4,1.26
2023,2,USA,X3,7580,59289,449410620,0.144,20.36,3.4,1.26
2023,2,USA,X5,12166,68788,836874808,0.148,20.36,3.4,1.26
2023,2,USA,X7,7447,91447,681005809,0.15,20.36,3.4,1.26
2023,2,USA,i4,5844,66824,390519456,0.126,20.36,3.4,1.26
2023,2,USA,iX,11587,75856,878943472,0.131,20.36,3.4,1.26
2023,2,USA,MINI,7161,41306,295792266,0.138,20.36,3.4,1.26
2023,2,RestOfWorld,3 Series,8110,46102,373887220,0.144,6.42,2.26,1.27
2023,2,RestOfWorld,5 Series,11180,60768,679386240,0.129,6.42,2.26,1.27
2023,2,RestOfWorld,X3,12908,58510,755247080,0.152,6.42,2.26,1.27
2023,2,RestOfWorld,X5,11938,70097,836817986,0.137,6.42,2.26,1.27
2023,2,RestOfWorld,X7,12930,92861,1200692730,0.148,6.42,2.26,1.27
2023,2,RestOfWorld,i4,3568,65681,234349808,0.143,6.42,2.26,1.27
2023,2,RestOfWorld,iX,11154,75665,843967410,0.151,6.42,2.26,1.27
2023,2,RestOfWorld,MINI,6569,40495,266011655,0.142,6.42,2.26,1.27
2023,3,Europe,3 Series,13023,47817,622720791,0.128,19.14,3.22,1.22
2023,3,Europe,5 Series,13697,62555,856815835,0.148,19.14,3.22,1.22
2023,3,Europe,X3,11220,58100,651882000,0.141,19.14,3.22,1.22
2023,3,Europe,X5,6839,69914,478141846,0.146,19.14,3.22,1.22
2023,3,Europe,X7,8058,90989,733189362,0.148,19.14,3.22,1.22
2023,3,Europe,i4,11443,63395,725428985,0.155,19.14,3.22,1.22
2023,3,Europe,iX,4349,74649,324648501,0.159,19.14,3.22,1.22
2023,3,Europe,MINI,7830,41945,328429350,0.138,19.14,3.22,1.22
2023,3,China,3 Series,13794,47625,656939250,0.147,18.47,3.98,1.2
2023,3,China,5 Series,9409,62971,592494139,0.151,18.47,3.98,1.2
2023,3,China,X3,13679,59345,811780255,0.14,18.47,3.98,1.2
2023,3,China,X5,6307,70069,441925183,0.148,18.47,3.98,1.2
2023,3,China,X7,3872,90904,351980288,0.144,18.47,3.98,1.2
2023,3,China,i4,7658,63394,485471252,0.141,18.47,3.98,1.2
2023,3,China,iX,14706,74109,1089846954,0.138,18.47,3.98,1.2
2023,3,China,MINI,7932,40371,320222772,0.149,18.47,3.98,1.2
2023,3,USA,3 Series,15148,49704,752916192,0.144,16.61,1.95,1.23
2023,3,USA,5 Series,8811,61442,541365462,0.138,16.61,1.95,1.23
2023,3,USA,X3,12157,58602,712424514,0.14,16.61,1.95,1.23
2023,3,USA,X5,12348,69273,855383004,0.147,16.61,1.95,1.23
2023,3,USA,X7,5111,90611,463112821,0.171,16.61,1.95,1.23
2023,3,USA,i4,7062,64260,453804120,0.156,16.61,1.95,1.23
2023,3,USA,iX,5511,74872,412619592,0.154,16.61,1.95,1.23
2023,3,USA,MINI,10245,42694,437400030,0.128,16.61,1.95,1.23
2023,3,RestOfWorld,3 Series,10073,47313,476583849,0.155,5.48,2.75,1.22
2023,3,RestOfWorld,5 Series,13088,61070,799284160,0.159,5.48,2.75,1.22
2023,3,RestOfWorld,X3,14757,56320,831114240,0.136,5.48,2.75,1.22
2023,3,RestOfWorld,X5,6098,67555,411950390,0.15,5.48,2.75,1.22
2023,3,RestOfWorld,X7,9410,93745,882140450,0.137,5.48,2.75,1.22
2023,3,RestOfWorld,i4,12823,63745,817402135,0.161,5.48,2.75,1.22
2023,3,RestOfWorld,iX,8054,76803,618571362,0.125,5.48,2.75,1.22
2023,3,RestOfWorld,MINI,6106,43719,266948214,0.143,5.48,2.75,1.22
2023,4,Europe,3 Series,11080,48110,533058800,0.147,16.81,1.94,1.25
2023,4,Europe,5 Series,7955,61305,487681275,0.128,16.81,1.94,1.25
2023,4,Europe,X3,8805,58983,519345315,0.139,16.81,1.94,1.25
2023,4,Europe,X5,10661,68958,735161238,0.157,16.81,1.94,1.25
2023,4,Europe,X7,5487,91765,503514555,0.145,16.81,1.94,1.25
2023,4,Europe,i4,4064,63834,259421376,0.123,16.81,1.94,1.25
2023,4,Europe,iX,9324,73871,688773204,0.141,16.81,1.94,1.25
2023,4,Europe,MINI,3642,43542,158579964,0.135,16.81,1.94,1.25
2023,4,China,3 Series,12924,46233,597515292,0.134,19.18,3.1,1.22
2023,4,China,5 Series,3596,61907,222617572,0.149,19.18,3.1,1.22
2023,4,China,X3,6128,57639,353211792,0.14,19.18,3.1,1.22
2023,4,China,X5,8404,68214,573270456,0.135,19.18,3.1,1.22
2023,4,China,X7,7559,90212,681912508,0.166,19.18,3.1,1.22
2023,4,China,i4,4542,64741,294053622,0.154,19.18,3.1,1.22
2023,4,China,iX,8219,74045,608575855,0.144,19.18,3.1,1.22
2023,4,China,MINI,4691,41892,196515372,0.155,19.18,3.1,1.22
2023,4,USA,3 Series,3144,49841,156700104,0.151,14.68,3.39,1.25
2023,4,USA,5 Series,2975,61737,183667575,0.143,14.68,3.39,1.25
2023,4,USA,X3,3536,59077,208896272,0.159,14.68,3.39,1.25
2023,4,USA,X5,4106,68150,279823900,0.161,14.68,3.39,1.25
2023,4,USA,X7,10674,92304,985252896,0.145,14.68,3.39,1.25
2023,4,USA,i4,9988,65336,652575968,0.159,14.68,3.39,1.25
2023,4,USA,iX,12237,75941,929290017,0.156,14.68,3.39,1.25
2023,4,USA,MINI,11227,40136,450606872,0.147,14.68,3.39,1.25
2023,4,RestOfWorld,3 Series,4672,48989,228876608,0.142,6.9,2.68,1.22
2023,4,RestOfWorld,5 Series,11845,61325,726394625,0.153,6.9,2.68,1.22
2023,4,RestOfWorld,X3,13102,56234,736777868,0.142,6.9,2.68,1.22
2023,4,RestOfWorld,X5,5705,67560,385429800,0.16,6.9,2.68,1.22
2023,4,RestOfWorld,X7,4178,91242,381209076,0.135,6.9,2.68,1.22
2023,4,RestOfWorld,i4,12060,64831,781861860,0.124,6.9,2.68,1.22
2023,4,RestOfWorld,iX,4445,75320,334797400,0.159,6.9,2.68,1.22
2023,4,RestOfWorld,MINI,6262,43758,274012596,0.146,6.9,2.68,1.22
2023,5,Europe,3 Series,4723,46404,219166092,0.146,16.22,4.76,1.25
2023,5,Europe,5 Series,4611,62900,290031900,0.148,16.22,4.76,1.25
2023,5,Europe,X3,8538,59192,505381296,0.146,16.22,4.76,1.25
2023,5,Europe,X5,2801,68299,191305499,0.142,16.22,4.76,1.25
2023,5,Europe,X7,9703,93083,903184349,0.144,16.22,4.76,1.25
2023,5,Europe,i4,11551,63920,738339920,0.151,16.22,4.76,1.25
2023,5,Europe,iX,12432,75265,935694480,0.152,16.22,4.76,1.25
2023,5,Europe,MINI,3630,43431,157654530,0.176,16.22,4.76,1.25
2023,5,China,3 Series,3582,47438,169922916,0.152,20.3,4.47,1.24
2023,5,China,5 Series,6343,62902,398987386,0.132,20.3,4.47,1.24
2023,5,China,X3,6793,57018,387323274,0.161,20.3,4.47,1.24
2023,5,China,X5,12112,70078,848784736,0.152,20.3,4.47,1.24
2023,5,China,X7,8318,90239,750608002,0.153,20.3,4.47,1.24
2023,5,China,i4,11778,65279,768856062,0.146,20.3,4.47,1.24
2023,5,China,iX,12179,73438,894401402,0.152,20.3,4.47,1.24
2023,5,China,MINI,8733,43363,378689079,0.144,20.3,4.47,1.24
2023,5,USA,3 Series,7094,47568,337447392,0.146,15.8,5.17,1.27
2023,5,USA,5 Series,4627,61046,282459842,0.168,15.8,5.17,1.27
2023,5,USA,X3,11365,56667,644020455,0.147,15.8,5.17,1.27
2023,5,USA,X5,6412,68880,441658560,0.154,15.8,5.17,1.27
2023,5,USA,X7,4254,90421,384650934,0.142,15.8,5.17,1.27
2023,5,USA,i4,8848,66650,589719200,0.129,15.8,5.17,1.27
2023,5,USA,iX,12917,73597,950652449,0.152,15.8,5.17,1.27
2023,5,USA,MINI,3158,43024,135869792,0.14,15.8,5.17,1.27
2023,5,RestOfWorld,3 Series,11522,47159,543365998,0.157,5.28,3.81,1.29
2023,5,RestOfWorld,5 Series,11005,61531,677148655,0.147,5.28,3.81,1.29
2023,5,RestOfWorld,X3,8719,56253,490469907,0.162,5.28,3.81,1.29
2023,5,RestOfWorld,X5,6607,70185,463712295,0.124,5.28,3.81,1.29
2023,5,RestOfWorld,X7,9464,92423,874691272,0.146,5.28,3.81,1.29
2023,5,RestOfWorld,i4,11548,63165,729429420,0.148,5.28,3.81,1.29
2023,5,RestOfWorld,iX,5908,73912,436672096,0.154,5.28,3.81,1.29
2023,5,RestOfWorld,MINI,9528,40584,386684352,0.141,5.28,3.81,1.29
2023,6,Europe,3 Series,14032,46235,648769520,0.138,19.42,3.7,1.24
2023,6,Europe,5 Series,8489,63234,536793426,0.153,19.42,3.7,1.24
2023,6,Europe,X3,3447,57341,197654427,0.141,19.42,3.7,1.24
2023,6,Europe,X5,8268,67209,555684012,0.129,19.42,3.7,1.24
2023,6,Europe,X7,7877,91881,723746637,0.137,19.42,3.7,1.24
2023,6,Europe,i4,6708,64109,430043172,0.154,19.42,3.7,1.24
2023,6,Europe,iX,11458,75042,859831236,0.16,19.42,3.7,1.24
2023,6,Europe,MINI,3329,42838,142607702,0.146,19.42,3.7,1.24
2023,6,China,3 Series,6748,48737,328877276,0.146,14.15,1.27,1.26
2023,6,China,5 Series,13729,63402,870446058,0.141,14.15,1.27,1.26
2023,6,China,X3,5577,59125,329740125,0.138,14.15,1.27,1.26
2023,6,China,X5,5645,68057,384181765,0.145,14.15,1.27,1.26
2023,6,China,X7,4384,93189,408540576,0.17,14.15,1.27,1.26
2023,6,China,i4,13410,66283,888855030,0.145,14.15,1.27,1.26
2023,6,China,iX,12371,76856,950785576,0.154,14.15,1.27,1.26
2023,6,China,MINI,14570,43465,633285050,0.134,14.15,1.27,1.26
2023,6,USA,3 Series,8903,46266,411906198,0.136,19.96,4.9,1.25
2023,6,USA,5 Series,12033,60837,732051621,0.152,19.96,4.9,1.25
2023,6,USA,X3,8961,56356,505006116,0.149,19.96,4.9,1.25
2023,6,USA,X5,14627,68973,1008868071,0.147,19.96,4.9,1.25
2023,6,USA,X7,9040,92546,836615840,0.14,19.96,4.9,1.25
2023,6,USA,i4,7452,63082,470087064,0.17,19.96,4.9,1.25
2023,6,USA,iX,8674,75739,656960086,0.142,19.96,4.9,1.25
2023,6,USA,MINI,9214,43952,404973728,0.14,19.96,4.9,1.25
2023,6,RestOfWorld,3 Series,3531,47926,169226706,0.143,5.82,1.42,1.27
2023,6,RestOfWorld,5 Series,6560,60233,395128480,0.154,5.82,1.42,1.27
2023,6,RestOfWorld,X3,6165,58058,357927570,0.144,5.82,1.42,1.27
2023,6,RestOfWorld,X5,7463,70083,523029429,0.137,5.82,1.42,1.27
2023,6,RestOfWorld,X7,13568,92488,1254877184,0.151,5.82,1.42,1.27
2023,6,RestOfWorld,i4,5133,63594,326428002,0.152,5.82,1.42,1.27
2023,6,RestOfWorld,iX,10905,74382,811135710,0.158,5.82,1.42,1.27
2023,6,RestOfWorld,MINI,7443,42122,313514046,0.152,5.82,1.42,1.27
2023,7,Europe,3 Series,12795,49148,628848660,0.141,17.3,3.74,1.29
2023,7,Europe,5 Series,9692,63009,610683228,0.156,17.3,3.74,1.29
2023,7,Europe,X3,6643,59609,395982587,0.142,17.3,3.74,1.29
2023,7,Europe,X5,3402,67325,229039650,0.137,17.3,3.74,1.29
2023,7,Europe,X7,6817,92371,629693107,0.146,17.3,3.74,1.29
2023,7,Europe,i4,4611,64349,296713239,0.142,17.3,3.74,1.29
2023,7,Europe,iX,6769,75845,513394805,0.126,17.3,3.74,1.29
2023,7,Europe,MINI,6891,41150,283564650,0.152,17.3,3.74,1.29
2023,7,China,3 Series,7356,46339,340869684,0.148,19.21,1.85,1.27
2023,7,China,5 Series,11611,61075,709141825,0.124,19.21,1.85,1.27
2023,7,China,X3,5476,58704,321463104,0.151,19.21,1.85,1.27
2023,7,China,X5,3383,68532,231843756,0.141,19.21,1.85,1.27
2023,7,China,X7,10728,93843,1006747704,0.162,19.21,1.85,1.27
2023,7,China,i4,4587,64029,293701023,0.136,19.21,1.85,1.27
2023,7,China,iX,9045,75648,684236160,0.124,19.21,1.85,1.27
2023,7,China,MINI,3457,43750,151243750,0.156,19.21,1.85,1.27
2023,7,USA,3 Series,4648,48322,224600656,0.145,15.89,3.46,1.26
2023,7,USA,5 Series,10633,61102,649697566,0.153,15.89,3.46,1.26
2023,7,USA,X3,3383,58605,198260715,0.148,15.89,3.46,1.26
2023,7,USA,X5,9565,70162,671099530,0.139,15.89,3.46,1.26
2023,7,USA,X7,12323,93223,1148787029,0.143,15.89,3.46,1.26
2023,7,USA,i4,11473,63750,731403750,0.159,15.89,3.46,1.26
2023,7,USA,iX,12766,74179,946969114,0.139,15.89,3.46,1.26
2023,7,USA,MINI,5993,40400,242117200,0.142,15.89,3.46,1.26
2023,7,RestOfWorld,3 Series,7694,46201,355470494,0.146,6.89,4.9,1.19
2023,7,RestOfWorld,5 Series,4209,62410,262683690,0.159,6.89,4.9,1.19
2023,7,RestOfWorld,X3,8179,58602,479305758,0.152,6.89,4.9,1.19
2023,7,RestOfWorld,X5,5936,67022,397842592,0.146,6.89,4.9,1.19
2023,7,RestOfWorld,X7,4052,90320,365976640,0.139,6.89,4.9,1.19
2023,7,RestOfWorld,i4,12154,64045,778402930,0.146,6.89,4.9,1.19
2023,7,RestOfWorld,iX,8158,75905,619232990,0.14,6.89,4.9,1.19
2023,7,RestOfWorld,MINI,5023,43799,220002377,0.133,6.89,4.9,1.19
2023,8,Europe,3 Series,12914,48315,623939910,0.141,17.4,2.78,1.22
2023,8,Europe,5 Series,6272,63057,395493504,0.143,17.4,2.78,1.22
2023,8,Europe,X3,3332,57822,192662904,0.158,17.4,2.78,1.22
2023,8,Europe,X5,9198,68164,626972472,0.142,17.4,2.78,1.22
2023,8,Europe,X7,7548,91310,689207880,0.144,17.4,2.78,1.22
2023,8,Europe,i4,11460,66324,760073040,0.137,17.4,2.78,1.22
2023,8,Europe,iX,10207,73810,753378670,0.134,17.4,2.78,1.22
2023,8,Europe,MINI,3910,42878,167652980,0.152,17.4,2.78,1.22
2023,8,China,3 Series,11451,46910,537166410,0.143,19.07,1.27,1.25
2023,8,China,5 Series,7084,60593,429240812,0.154,19.07,1.27,1.25
2023,8,China,X3,12335,57066,703909110,0.164,19.07,1.27,1.25
2023,8,China,X5,11288,69886,788873168,0.129,19.07,1.27,1.25
2023,8,China,X7,5629,90289,508236781,0.141,19.07,1.27,1.25
2023,8,China,i4,8045,65514,527060130,0.138,19.07,1.27,1.25
2023,8,China,iX,7067,75196,531410132,0.158,19.07,1.27,1.25
2023,8,China,MINI,3593,43475,156205675,0.14,19.07,1.27,1.25
2023,8,USA,3 Series,11706,47231,552886086,0.148,15.72,4.09,1.23
2023,8,USA,5 Series,11426,63788,728841688,0.157,15.72,4.09,1.23
2023,8,USA,X3,5693,58634,333803362,0.151,15.72,4.09,1.23
2023,8,USA,X5,3764,68186,256652104,0.141,15.72,4.09,1.23
2023,8,USA,X7,4734,91589,433582326,0.173,15.72,4.09,1.23
2023,8,USA,i4,4160,65986,274501760,0.161,15.72,4.09,1.23
2023,8,USA,iX,3152,76933,242492816,0.152,15.72,4.09,1.23
2023,8,USA,MINI,4303,42073,181040119,0.134,15.72,4.09,1.23
2023,8,RestOfWorld,3 Series,6228,47664,296851392,0.156,6.62,1.78,1.29
2023,8,RestOfWorld,5 Series,10081,60339,608277459,0.142,6.62,1.78,1.29
2023,8,RestOfWorld,X3,8941,56556,505667196,0.137,6.62,1.78,1.29
2023,8,RestOfWorld,X5,11055,67904,750678720,0.138,6.62,1.78,1.29
2023,8,RestOfWorld,X7,2844,90873,258442812,0.131,6.62,1.78,1.29
2023,8,RestOfWorld,i4,3056,66238,202423328,0.142,6.62,1.78,1.29
2023,8,RestOfWorld,iX,12385,76078,942226030,0.144,6.62,1.78,1.29
2023,8,RestOfWorld,MINI,5474,42500,232645000,0.136,6.62,1.78,1.29
2023,9,Europe,3 Series,7205,48621,350314305,0.137,20.22,3.93,1.26
2023,9,Europe,5 Series,14734,60380,889638920,0.147,20.22,3.93,1.26
2023,9,Europe,X3,3463,58552,202765576,0.13,20.22,3.93,1.26
2023,9,Europe,X5,5271,67036,353346756,0.143,20.22,3.93,1.26
2023,9,Europe,X7,6566,92812,609403592,0.136,20.22,3.93,1.26
2023,9,Europe,i4,13311,65753,875238183,0.151,20.22,3.93,1.26
2023,9,Europe,iX,7269,76708,557590452,0.156,20.22,3.93,1.26
2023,9,Europe,MINI,4214,43113,181678182,0.147,20.22,3.93,1.26
2023,9,China,3 Series,3719,48367,179876873,0.139,20.95,2.48,1.26
2023,9,China,5 Series,11632,63286,736142752,0.148,20.95,2.48,1.26
2023,9,China,X3,9727,57185,556238495,0.141,20.95,2.48,1.26
2023,9,China,X5,7288,68032,495817216,0.141,20.95,2.48,1.26
2023,9,China,X7,5827,92747,540436769,0.146,20.95,2.48,1.26
2023,9,China,i4,9078,66876,607100328,0.139,20.95,2.48,1.26
2023,9,China,iX,8556,75211,643505316,0.167,20.95,2.48,1.26
2023,9,China,MINI,10169,42804,435273876,0.161,20.95,2.48,1.26
2023,9,USA,3 Series,8906,46818,416961108,0.146,14.79,2.65,1.27
2023,9,USA,5 Series,8881,61124,542842244,0.14,14.79,2.65,1.27
2023,9,USA,X3,10322,57702,595600044,0.153,14.79,2.65,1.27
2023,9,USA,X5,5693,69816,397462488,0.128,14.79,2.65,1.27
2023,9,USA,X7,8068,92235,744151980,0.167,14.79,2.65,1.27
2023,9,USA,i4,10796,66209,714792364,0.156,14.79,2.65,1.27
2023,9,USA,iX,11414,73742,841691188,0.147,14.79,2.65,1.27
2023,9,USA,MINI,15155,43765,663258575,0.156,14.79,2.65,1.27
2023,9,RestOfWorld,3 Series,10265,49937,512603305,0.141,5.51,1.89,1.28
2023,9,RestOfWorld,5 Series,6901,63981,441532881,0.142,5.51,1.89,1.28
2023,9,RestOfWorld,X3,7870,58364,459324680,0.131,5.51,1.89,1.28
2023,9,RestOfWorld,X5,5907,70391,415799637,0.159,5.51,1.89,1.28
2023,9,RestOfWorld,X7,11944,92756,1107877664,0.148,5.51,1.89,1.28
2023,9,RestOfWorld,i4,11831,66613,788098403,0.158,5.51,1.89,1.28
2023,9,RestOfWorld,iX,5611,76201,427563811,0.156,5.51,1.89,1.28
2023,9,RestOfWorld,MINI,7214,42403,305895242,0.151,5.51,1.89,1.28
2023,10,Europe,3 Series,11726,47777,560233102,0.153,17.64,2.84,1.31
2023,10,Europe,5 Series,6228,60349,375853572,0.153,17.64,2.84,1.31
2023,10,Europe,X3,12914,59598,769648572,0.153,17.64,2.84,1.31
2023,10,Europe,X5,9500,69987,664876500,0.14,17.64,2.84,1.31
2023,10,Europe,X7,6446,92676,597389496,0.159,17.64,2.84,1.31
2023,10,Europe,i4,12006,66347,796562082,0.13,17.64,2.84,1.31
2023,10,Europe,iX,3592,74377,267162184,0.161,17.64,2.84,1.31
2023,10,Europe,MINI,8492,41949,356230908,0.152,17.64,2.84,1.31
2023,10,China,3 Series,10100,48322,488052200,0.125,18.19,1.67,1.18
2023,10,China,5 Series,8519,62800,534993200,0.133,18.19,1.67,1.18
2023,10,China,X3,4764,59485,283386540,0.156,18.19,1.67,1.18
2023,10,China,X5,10728,70175,752837400,0.13,18.19,1.67,1.18
2023,10,China,X7,3930,91813,360825090,0.139,18.19,1.67,1.18
2023,10,China,i4,6463,63530,410594390,0.147,18.19,1.67,1.18
2023,10,China,iX,9616,75070,721873120,0.146,18.19,1.67,1.18
2023,10,China,MINI,10016,40728,407931648,0.137,18.19,1.67,1.18
2023,10,USA,3 Series,11018,48463,533965334,0.161,20.71,3.31,1.21
2023,10,USA,5 Series,10200,62529,637795800,0.14,20.71,3.31,1.21
2023,10,USA,X3,8108,59167,479726036,0.132,20.71,3.31,1.21
2023,10,USA,X5,6005,69727,418710635,0.142,20.71,3.31,1.21
2023,10,USA,X7,9855,92024,906896520,0.154,20.71,3.31,1.21
2023,10,USA,i4,3090,65486,202351740,0.137,20.71,3.31,1.21
2023,10,USA,iX,3993,73842,294851106,0.152,20.71,3.31,1.21
2023,10,USA,MINI,5262,43621,229533702,0.144,20.71,3.31,1.21
2023,10,RestOfWorld,3 Series,8635,48465,418495275,0.143,6.02,5.12,1.24
2023,10,RestOfWorld,5 Series,6199,63753,395204847,0.152,6.02,5.12,1.24
2023,10,RestOfWorld,X3,13028,56018,729802504,0.13,6.02,5.12,1.24
2023,10,RestOfWorld,X5,5745,70803,406763235,0.141,6.02,5.12,1.24
2023,10,RestOfWorld,X7,8472,90853,769706616,0.132,6.02,5.12,1.24
2023,10,RestOfWorld,i4,7454,65960,491665840,0.153,6.02,5.12,1.24
2023,10,RestOfWorld,iX,9038,75964,686562632,0.144,6.02,5.12,1.24
2023,10,RestOfWorld,MINI,11300,42015,474769500,0.157,6.02,5.12,1.24
2023,11,Europe,3 Series,7986,48731,389165766,0.153,16.04,2.4,1.23
2023,11,Europe,5 Series,3680,61070,224737600,0.157,16.04,2.4,1.23
2023,11,Europe,X3,2832,58883,166756656,0.148,16.04,2.4,1.23
2023,11,Europe,X5,10153,67204,682322212,0.131,16.04,2.4,1.23
2023,11,Europe,X7,9858,90076,887969208,0.162,16.04,2.4,1.23
2023,11,Europe,i4,12571,63767,801614957,0.134,16.04,2.4,1.23
2023,11,Europe,iX,9890,76547,757049830,0.139,16.04,2.4,1.23
